1.225,0.043320872
1.23,0.042180243
1.235,0.040575936
1.24,0.040032383
1.245,0.040210768
1.25,0.040258052
1.255,0.040259426
1.26,0.04317537
1.265,0.048071717
1.27,0.042407247
1.275,0.024621246
1.28,0.00519723
1.285,-0.012414427
1.29,-0.020093176
1.295,-0.016660352
1.3,-0.00481413
1.305,0.008601231
1.31,0.019622286
1.315,0.034051305
1.32,0.053226961
1.325,0.07003925
1.33,0.075296518
1.335,0.052841496
1.34,-0.01666926
1.345,-0.10773293
1.35,-0.196887779
1.355,-0.219360037
1.36,-0.144078293
1.365,-0.059760833
1.37,-0.022180096
1.375,-0.01430917
1.38,-0.004418365
1.385,0.032754158
1.39,0.086890878
1.395,0.135153547
1.4,0.172821102
1.405,0.190796554
1.41,0.147606754
1.415,0.072876253
1.42,0.017975667
1.425,-0.008800688
1.43,-0.020901421
1.435,-0.033028288
1.44,-0.053059631
1.445,-0.070091901
1.45,-0.076628931
1.455,-0.07888684
1.46,-0.082291391
1.465,-0.079499426
1.47,-0.067699683
1.475,-0.042299749
1.48,0.01053385
1.485,0.080033041
1.49,0.12139051
1.495,0.108403443
1.5,0.069574619
1.505,0.04606675
1.51,0.042680112
1.515,0.044881142
1.52,0.0393536
1.525,0.026020495
1.53,0.012444574
1.535,0.002759308
1.54,-0.004618342
1.545,-0.011623771
1.55,-0.017993894
1.555,-0.024219428
1.56,-0.029979703
1.565,-0.029143038
1.57,-0.021341027
1.575,-0.013613043
1.58,-0.010919462
1.585,-0.015335149
1.59,-0.023153209
1.595,-0.039007532
1.6,-0.050176806
1.605,0.006736193
1.61,0.112943217
1.615,0.20595271
1.62,0.273705377
1.625,0.351129428
1.63,0.411160644
1.635,0.289379598
1.64,0.017593019
1.645,-0.227123769
1.65,-0.378429971
1.655,-0.42902485
1.66,-0.309687672
1.665,-0.126872141
1.67,-5.17E-04
1.675,0.09455082
1.68,0.189031244
1.685,0.210003161
1.69,0.16064287
1.695,0.11118448
1.7,0.088688639
1.705,0.073035372
1.71,0.048744566
1.715,0.01566607
1.72,-0.01079718
1.725,-0.021088135
1.73,-0.026666042
1.735,-0.035572924
1.74,-0.03795178
1.745,-0.032011825
1.75,-0.025432886
1.755,-0.021812437
1.76,-0.019181768
1.765,-0.015219411
1.77,-0.009953844
1.775,-0.004601488
1.78,2.03E-04
1.785,0.004698274
1.79,0.009292307
1.795,0.014082471
1.8,0.018928581
1.805,0.023714468
1.81,0.028447705
1.815,0.033185023
1.82,0.037950368
1.825,0.042728642
1.83,0.047501452
1.835,0.052265512
1.84,0.057804846
1.845,0.068325061
1.85,0.082315484
1.855,0.095312018
1.86,0.106432712
1.865,0.117454934
1.87,0.130157118
1.875,0.144664833
1.88,0.14247475
1.885,0.103908305
1.89,0.054453662
1.895,0.017485167
1.9,-0.01143277
1.905,-0.045813151
1.91,-0.086210466
1.915,-0.114647704
1.92,-0.122268112
1.925,-0.098584908
1.93,-0.059880534
1.935,-0.018423798
1.94,0.031017121
1.945,0.08483122
1.95,0.138565563
1.955,0.195060176
1.96,0.242139838
1.965,0.18499649
1.97,0.051268335
1.975,-0.059873667
1.98,-0.108570213
1.985,-0.102575911
1.99,-0.067172494
1.995,-0.047946709
2,-0.058199355
2.005,-0.085576309
2.01,-0.136336437
2.015,-0.202388737
2.02,-0.270124727
2.025,-0.303031292
2.03,-0.269843081
2.035,-0.174143
2.04,-0.028496451
2.045,0.123424711
2.05,0.259489804
2.055,0.40074419
2.06,0.522207293
2.065,0.521265828
2.07,0.339188009
2.075,0.108592384
2.08,-0.055865576
2.085,-0.104064284
2.09,-0.041912215
2.095,0.040434338
2.1,0.078836476
2.105,0.095702152
2.11,0.13687275
2.115,0.168857568
2.12,0.118127507
2.125,-0.006212222
2.13,-0.13644317
2.135,-0.245066847
2.14,-0.29506469
2.145,-0.260792768
2.15,-0.191314718
2.155,-0.135496112
2.16,-0.071227545
2.165,0.018224802
2.17,0.118498424
2.175,0.215987653
2.18,0.311069116
2.185,0.416269888
2.19,0.504435203
2.195,0.447286067
2.2,0.180677343
2.205,-0.154021611
2.21,-0.315039419
2.215,-0.233763275
2.22,-0.057468854
2.225,0.057238309
2.23,0.103284879
2.235,0.157099106
2.24,0.256526987
2.245,0.380152706
2.25,0.490683055
2.255,0.51918287
2.26,0.461422964
2.265,0.397019529
2.27,0.379877633
2.275,0.394957761
2.28,0.397859167
2.285,0.377731499
2.29,0.358042339
2.295,0.35356172
2.3,0.356408582
2.305,0.356227685
2.31,0.351766195
2.315,0.346967045
2.32,0.344134702
2.325,0.342487799
2.33,0.340529135
2.335,0.337870428
2.34,0.335003652
2.345,0.332355933
2.35,0.329912753
2.355,0.327469278
2.36,0.325512379
2.365,0.333911112
2.37,0.357617468
2.375,0.381886721
2.38,0.384080531
2.385,0.31802627
2.39,0.18337676
2.395,0.036740834
2.4,-0.084941808
2.405,-0.193455456
2.41,-0.311282287
2.415,-0.439792012
2.42,-0.50380079
2.425,-0.435063494
2.43,-0.304005229
2.435,-0.176370655
2.44,-0.062663288
2.445,0.058001301
2.45,0.211175456
2.455,0.384460571
2.46,0.553731238
2.465,0.716812678
2.47,0.883455442
2.475,1.030111803
2.48,1.102200588
2.485,1.106365914
2.49,1.079294238
2.495,1.006286256
2.5,0.834810693
2.505,0.560715075
2.51,0.243394144
2.515,-0.051744071
2.52,-0.266721147
2.525,-0.327591412
2.53,-0.238550162
2.535,-0.109842472
2.54,-0.028019361
2.545,0.025107949
2.55,0.099714726
2.555,0.206324312
2.56,0.322089179
2.565,0.428468721
2.57,0.526028681
2.575,0.623459345
2.58,0.72485266
2.585,0.82826605
2.59,0.930922206
2.595,1.037363355
2.6,1.152895725
2.605,1.244103219
2.61,1.251745209
2.615,1.173065085
2.62,1.070934156
2.625,0.984653244
2.63,0.899733666
2.635,0.788476494
2.64,0.626414607
2.645,0.35877289
2.65,-0.062698104
2.655,-0.608852941
2.66,-1.188088119
2.665,-1.726122474
2.67,-2.153346012
2.675,-2.293451451
2.68,-2.174610168
2.685,-1.993042764
2.69,-1.869272937
2.695,-1.808464671
2.7,-1.784457639
2.705,-1.751671638
2.71,-1.690520022
2.715,-1.622009925
2.72,-1.571220612
2.725,-1.551886083
2.73,-1.644182487
2.735,-2.026496826
2.74,-2.608077771
2.745,-3.059558496
2.75,-3.196099962
2.755,-3.095213922
2.76,-2.865123315
2.765,-2.388129723
2.77,-1.626483285
2.775,-0.815844922
2.78,-0.330956537
2.785,-0.372867309
2.79,-0.601940913
2.795,-0.692853715
2.8,-0.626447667
2.805,-0.539432574
2.81,-0.515211586
2.815,-0.531285664
2.82,-0.533310448
2.825,-0.502854224
2.83,-0.443928398
2.835,-0.356722698
2.84,-0.160880272
2.845,0.224278084
2.85,0.617624553
2.855,0.783908958
2.86,0.739650947
2.865,0.676693898
2.87,0.700166874
2.875,0.783531763
2.88,0.893657156
2.885,1.101367719
2.89,1.55234421
2.895,2.106297252
2.9,2.576220777
2.905,2.872084491
2.91,3.040714467
2.915,3.204355077
2.92,3.408350103
2.925,3.624949998
2.93,3.819554892
2.935,3.967938009
2.94,4.031687313
2.945,3.998115531
2.95,3.9291993
2.955,3.875047119
2.96,3.822614631
2.965,3.748102776
2.97,3.610156518
2.975,3.314024991
2.98,2.802142134
2.985,2.183727582
2.99,1.667593071
2.995,1.374250527
3,1.334855529
3.005,1.414780542
3.01,1.457814069
3.015,1.44547407
3.02,1.443030399
3.025,1.491769422
3.03,1.575010215
3.035,1.636574832
3.04,1.639926909
3.045,1.608105231
3.05,1.574949393
3.055,1.552105827
3.06,1.522181403
3.065,1.471066398
3.07,1.378774899
3.075,1.22213961
3.08,1.018937232
3.085,0.813681032
3.09,0.620493683
3.095,0.567827717
3.1,0.621791056
3.105,0.647431355
3.11,0.608129552
3.115,0.471512353
3.12,0.205258162
3.125,-0.123758251
3.13,-0.454158168
3.135,-0.7853318
3.14,-1.123510851
3.145,-1.457822898
3.15,-1.771634988
3.155,-1.962852489
3.16,-1.930046868
3.165,-1.703876337
3.17,-1.465478622
3.175,-1.330322328
3.18,-1.257786207
3.185,-1.149953706
3.19,-0.987351975
3.195,-0.814535189
3.2,-0.66867903
3.205,-0.537207274
3.21,-0.380929069
3.215,-0.224292701
3.22,-0.162374139
3.225,-0.291049947
3.23,-0.564997042
3.235,-0.826557638
3.24,-1.009774692
3.245,-1.163626884
3.25,-1.311730416
3.255,-1.357526439
3.26,-1.270279242
3.265,-1.156752036
3.27,-1.088148744
3.275,-1.038641598
3.28,-0.985203585
3.285,-1.023661728
3.29,-1.268875431
3.295,-1.608549624
3.3,-1.908833724
3.305,-2.187106146
3.31,-2.452677561
3.315,-2.695959675
3.32,-2.91193173
3.325,-3.085919928
3.33,-3.231634725
3.335,-3.372896763
3.34,-3.516494562
3.345,-3.651839208
3.35,-3.777571035
3.355,-3.884315607
3.36,-3.967616241
3.365,-4.035063915
3.37,-4.066620723
3.375,-4.036259754
3.38,-3.896429976
3.385,-3.610353699
3.39,-3.248074323
3.395,-2.914032051
3.4,-2.707378515
3.405,-2.660978196
3.41,-2.693172654
3.415,-2.689510581
3.42,-2.609461962
3.425,-2.463216444
3.43,-2.311641153
3.435,-2.179025649
3.44,-2.050616673
3.445,-1.912252509
3.45,-1.763135604
3.455,-1.610649945
3.46,-1.460421567
3.465,-1.312878186
3.47,-1.164081087
3.475,-0.983919456
3.48,-0.666105769
3.485,-0.220736183
3.49,0.235761866
3.495,0.642068816
3.5,0.955586214
3.505,1.20689487
3.51,1.414613772
3.515,1.600357293
3.52,1.770295923
3.525,1.935090189
3.53,2.096113491
3.535,2.252773305
3.54,2.413291392
3.545,2.613594915
3.55,2.911781637
3.555,3.225765402
3.56,3.247396452
3.565,2.850965523
3.57,1.980203436
3.575,0.468146247
3.58,-1.045690083
3.585,-1.607875677
3.59,-1.253417814
3.595,-0.762489608
3.6,-0.570213706
3.605,-0.50077931
3.61,-0.253898987
3.615,0.174512641
3.62,0.626836535
3.625,1.00790883
3.63,1.287482058
3.635,1.436790258
3.64,1.528926759
3.645,1.640995218
3.65,1.782248427
3.655,1.916427645
3.66,2.024222868
3.665,2.114180568
3.67,2.150053776
3.675,2.111163993
3.68,2.033212752
3.685,1.948336632
3.69,1.842443568
3.695,1.684008144
3.7,1.421981082
3.705,1.08402462
3.71,0.752019002
3.715,0.508159766
3.72,0.413770006
3.725,0.417983597
3.73,0.428112716
3.735,0.425655115
3.74,0.434460669
3.745,0.47776662
3.75,0.548995068
3.755,0.621065508
3.76,0.682476108
3.765,0.72023215
3.77,0.654071351
3.775,0.431508154
3.78,0.122767147
3.785,-0.18387295
3.79,-0.413967677
3.795,-0.538748229
3.8,-0.629651122
3.805,-0.75207796
3.81,-0.899750343
3.815,-1.033888653
3.82,-1.129345839
3.825,-1.110963861
3.83,-0.810720178
3.835,-0.372365528
3.84,-0.021739411
3.845,0.216182872
3.85,0.320070183
3.855,0.300518069
3.86,0.269229956
3.865,0.28667969
3.87,0.32059443
3.875,0.327204702
3.88,0.305482223
3.885,0.279438439
3.89,0.2638219
3.895,0.271954978
3.9,0.315002141
3.905,0.384109079
3.91,0.46859584
3.915,0.549725619
3.92,0.625072893
3.925,0.698745797
3.93,0.766266458
3.935,0.830330761
3.94,0.892902374
3.945,0.953573889
3.95,1.010258325
3.955,1.05374115
3.96,1.040111136
3.965,0.899171847
3.97,0.655892774
3.975,0.335377904
3.98,-0.0511958
3.985,-0.498348098
3.99,-0.901259807
3.995,-1.17940725
4,-1.413970236
4.005,-1.662935283
4.01,-1.936360584
4.015,-2.191337199
4.02,-2.38835241
4.025,-2.548923471
4.03,-2.710108638
4.035,-2.835975843
4.04,-2.868029037
4.045,-2.757167208
4.05,-2.374278984
4.055,-1.700950995
4.06,-1.00476963
4.065,-0.459416525
4.07,-0.019022041
4.075,0.404198978
4.08,0.861521165
4.085,1.271463309
4.09,1.497277737
4.095,1.528499043
4.1,1.48757859
4.105,1.477489005
4.11,1.492417863
4.115,1.476626706
4.12,1.412407503
4.125,1.31009607
4.13,1.124263278
4.135,0.76851128
4.14,0.322152846
4.145,-0.099497336
4.15,-0.510880667
4.155,-0.828276939
4.16,-0.933752882
4.165,-0.834600759
4.17,-0.560911275
4.175,-0.086379748
4.18,0.479088518
4.185,0.967565892
4.19,1.259352864
4.195,1.401933366
4.2,1.526086764
4.205,1.688895486
4.21,1.843334316
4.215,1.895405796
4.22,1.84617333
4.225,1.779797889
4.23,1.743713766
4.235,1.718247987
4.24,1.671128595
4.245,1.589400504
4.25,1.465961274
4.255,1.302046965
4.26,1.125812277
4.265,0.938133047
4.27,0.701495834
4.275,0.348595407
4.28,-0.077770462
4.285,-0.49169113
4.29,-0.876451985
4.295,-1.049899554
4.3,-1.003874958
4.305,-0.960867035
4.31,-1.027861389
4.315,-1.15195887
4.32,-1.266991911
4.325,-1.345584726
4.33,-1.378384461
4.335,-1.352319291
4.34,-1.268587017
4.345,-1.091198673
4.35,-0.678656683
4.355,-0.062486423
4.36,0.513862221
4.365,0.843358441
4.37,0.85871011
4.375,0.694732624
4.38,0.458717856
4.385,0.16497271
4.39,-0.154960918
4.395,-0.400117723
4.4,-0.539655261
4.405,-0.569897039
4.41,-0.496260726
4.415,-0.391205044
4.42,-0.296257586
4.425,-0.208494186
4.43,-0.108266495
4.435,0.014965891
4.44,0.182970626
4.445,0.374196564
4.45,0.55328351
4.455,0.724593185
4.46,0.92007784
4.465,1.150514838
4.47,1.347953841
4.475,1.373579523
4.48,1.207771884
4.485,0.983316141
4.49,0.801435308
4.495,0.654063503
4.5,0.485415673
4.505,0.244319522
4.51,-0.053780882
4.515,-0.388219861
4.52,-0.819942363
4.525,-1.370490354
4.53,-1.940559264
4.535,-2.282279823
4.54,-2.313110691
4.545,-2.155311936
4.55,-1.975099293
4.555,-1.841575383
4.56,-1.748641329
4.565,-1.645668702
4.57,-1.497298338
4.575,-1.312854642
4.58,-1.130498514
4.585,-0.983435823
4.59,-0.86880254
4.595,-0.751890197
4.6,-0.620440023
4.605,-0.494331099
4.61,-0.355743954
4.615,-0.152483403
4.62,0.116686026
4.625,0.38030839
4.63,0.532299723
4.635,0.538120781
4.64,0.456611061
4.645,0.378418396
4.65,0.322877511
4.655,0.265232578
4.66,0.187446929
4.665,0.094438221
4.67,-0.001379345
4.675,-0.093001821
4.68,-0.176304437
4.685,-0.248502506
4.69,-0.303117522
4.695,-0.334936748
4.7,-0.337558176
4.705,-0.319784712
4.71,-0.305575222
4.715,-0.300315688
4.72,-0.294648549
4.725,-0.282636695
4.73,-0.264852636
4.735,-0.241759602
4.74,-0.240337054
4.745,-0.380963796
4.75,-0.732652689
4.755,-1.220572953
4.76,-1.60038378
4.765,-1.677492342
4.77,-1.547523576
4.775,-1.433744253
4.78,-1.417960944
4.785,-1.424321748
4.79,-1.378283418
4.795,-1.258268859
4.8,-0.997602444
4.805,-0.537000185
4.81,-0.069866496
4.815,0.123933948
4.82,-0.049322277
4.825,-0.317419619
4.83,-0.466204848
4.835,-0.539742472
4.84,-0.641527991
4.845,-0.81506022
4.85,-1.06190307
4.855,-1.321957341
4.86,-1.553269293
4.865,-1.688655141
4.87,-1.574061588
4.875,-1.241976411
4.88,-0.833246293
4.885,-0.591686226
4.89,-0.763200538
4.895,-1.279054287
4.9,-1.932973191
4.905,-1.942840089
4.91,-0.955061379
4.915,0.522400943
4.92,1.604269521
4.925,1.782038493
4.93,1.464351453
4.935,1.254224196
4.94,1.351840563
4.945,1.654042518
4.95,2.025237222
4.955,2.389786632
4.96,2.58135435
4.965,2.540438802
4.97,2.39894721
4.975,2.284742133
4.98,2.223402165
4.985,2.172214566
4.99,2.070625149
4.995,1.784028942
5,1.20382434
5.005,0.452890226
5.01,-0.167294737
5.015,-0.368347842
5.02,-0.256809515
5.025,-0.129322778
5.03,-0.132577441
5.035,-0.19448325
5.04,-0.201122266
5.045,-0.146810574
5.05,-0.031853413
5.055,0.246054224
5.06,0.635031613
5.065,0.97888261
5.07,1.249475175
5.075,1.493068266
5.08,1.752592797
5.085,2.00582127
5.09,2.187121842
5.095,2.275361811
5.1,2.278874772
5.105,2.245906305
5.11,2.214785061
5.115,2.194471494
5.12,2.169855261
5.125,2.125870164
5.13,2.06935083
5.135,2.015026974
5.14,1.967066865
5.145,1.920744045
5.15,1.872014832
5.155,1.820234709
5.16,1.765418391
5.165,1.709414082
5.17,1.631479518
5.175,1.414919844
5.18,0.987721812
5.185,0.280880999
5.19,-0.530432684
5.195,-1.323177705
5.2,-1.963468557
5.205,-2.374261326
5.21,-2.664385209
5.215,-3.006989649
5.22,-3.415450581
5.225,-3.796724079
5.23,-4.094483085
5.235,-4.278409794
5.24,-4.296950694
5.245,-4.090844556
5.25,-3.639603195
5.255,-3.101236281
5.26,-2.483163117
5.265,-1.798512426
5.27,-0.98030555
5.275,0.007266345
5.28,1.069962966
5.285,2.25143424
5.29,3.220311042
5.295,3.85593822
5.3,4.384596177
5.305,4.86048222
5.31,5.061424374
5.315,4.907401488
5.32,4.550572548
5.325,4.054293477
5.33,3.343812075
5.335,2.517898365
5.34,1.569653955
5.345,0.137728084
5.35,-1.395514683
5.355,-2.527981083
5.36,-3.119163075
5.365,-3.432030462
5.37,-3.811087881
5.375,-4.319025156
5.38,-4.799575854
5.385,-5.162840154
5.39,-5.476829805
5.395,-5.750760321
5.4,-5.843635515
5.405,-5.782346559
5.41,-5.716145736
5.415,-5.695127811
5.42,-5.640991326
5.425,-5.472555588
5.43,-5.172292089
5.435,-4.799227599
5.44,-4.403745297
5.445,-3.772427652
5.45,-2.789284167
5.455,-1.492547355
5.46,-0.186216363
5.465,0.722336689
5.47,1.059351489
5.475,1.064465442
5.48,1.078124886
5.485,1.202457807
5.49,1.389144069
5.495,1.664149761
5.5,2.203916562
5.505,2.938210758
5.51,3.653909118
5.515,4.10902641
5.52,4.098680784
5.525,3.882726387
5.53,3.773520486
5.535,3.799463031
5.54,3.841716663
5.545,3.869183682
5.55,3.956799735
5.555,4.121410554
5.56,4.294371645
5.565,4.442029803
5.57,4.568524848
5.575,4.558702095
5.58,4.09382091
5.585,3.113482104
5.59,1.709974233
5.595,0.151039469
5.6,-1.104246954
5.605,-1.580134959
5.61,-1.447717617
5.615,-1.261181448
5.62,-1.26187011
5.625,-1.375858386
5.63,-1.520204688
5.635,-1.684790001
5.64,-1.928270277
5.645,-2.270138967
5.65,-2.517961149
5.655,-2.447783352
5.66,-1.948294449
5.665,-1.113859773
5.67,-0.192922577
5.675,0.644027383
5.68,1.364897673
5.685,2.030851485
5.69,2.591534187
5.695,2.97699165
5.7,3.253202991
5.705,3.388484853
5.71,3.18803418
5.715,2.577477438
5.72,1.673447679
5.725,0.483990182
5.73,-0.681623129
5.735,-1.416175524
5.74,-1.581900759
5.745,-1.597154328
5.75,-1.80355869
5.755,-2.138739903
5.76,-2.411348031
5.765,-2.559745863
5.77,-2.592858537
5.775,-2.489902587
5.78,-2.255366088
5.785,-1.974915846
5.79,-1.739323791
5.795,-1.586387853
5.8,-1.44936864
5.805,-1.268071992
5.81,-1.008031455
5.815,-0.670715488
5.82,-0.445633475
5.825,-0.561153386
5.83,-0.967458276
5.835,-1.460760993
5.84,-1.901290815
5.845,-2.101226463
5.85,-2.075768532
5.855,-1.999396701
5.86,-1.939208427
5.865,-1.855035684
5.87,-1.743165387
5.875,-1.667266398
5.88,-1.755640764
5.885,-2.049183432
5.89,-2.396516292
5.895,-2.672553996
5.9,-2.844469341
5.905,-2.83415805
5.91,-2.653327377
5.915,-2.433202749
5.92,-2.267266599
5.925,-2.154262266
5.93,-2.090026386
5.935,-2.048049396
5.94,-1.987082208
5.945,-1.887042771
5.95,-1.667759841
5.955,-1.26978678
5.96,-0.817350561
5.965,-0.445659569
5.97,-0.245081268
5.975,-0.129076448
5.98,0.040548801
5.985,0.274203234
5.99,0.505285926
5.995,0.698707734
6,0.871649303
6.005,1.054632879
6.01,1.258329681
6.015,1.494197397
6.02,1.778836509
6.025,2.084853573
6.03,2.397486501
6.035,2.639010663
6.04,2.727799992
6.045,2.730755745
6.05,2.765253591
6.055,2.845300248
6.06,2.917316439
6.065,2.987608032
6.07,3.093154803
6.075,3.234378582
6.08,3.382437969
6.085,3.518766558
6.09,3.652643628
6.095,3.798080802
6.1,3.942251505
6.105,4.034161395
6.11,3.994765416
6.115,3.696619896
6.12,3.071474703
6.125,2.130431814
6.13,0.944597346
6.135,-0.028423906
6.14,-0.397494529
6.145,-0.318915154
6.15,-0.224646057
6.155,-0.31557014
6.16,-0.470803776
6.165,-0.59677379
6.17,-0.88192881
6.175,-1.30082562
6.18,-1.692168102
6.185,-2.021937138
6.19,-2.342966445
6.195,-2.603079576
6.2,-2.716913835
6.205,-2.706132645
6.21,-2.646033642
6.215,-2.551460337
6.22,-2.371236903
6.225,-1.99742391
6.23,-1.354334265
6.235,-0.549509897
6.24,0.214490156
6.245,0.784567699
6.25,1.085208687
6.255,1.161791433
6.26,1.208901015
6.265,1.339263162
6.27,1.555097877
6.275,1.86569523
6.28,2.315304207
6.285,2.664296919
6.29,2.655749466
6.295,2.330154585
6.3,1.834294401
6.305,1.386154962
6.31,1.106961381
6.315,0.916987592
6.32,0.676301204
6.325,0.359949403
6.33,0.038502317
6.335,-0.213183955
6.34,-0.352446715
6.345,-0.422425075
6.35,-0.490891321
6.355,-0.570380574
6.36,-0.645257949
6.365,-0.699418763
6.37,-0.722185419
6.375,-0.60547889
6.38,-0.234212573
6.385,0.219776079
6.39,0.594809043
6.395,0.929073218
6.4,1.222734096
6.405,1.383601419
6.41,1.438308846
6.415,1.486863441
6.42,1.563559002
6.425,1.645210575
6.43,1.70647893
6.435,1.753445286
6.44,1.844022978
6.445,2.073666249
6.45,2.421813339
6.455,2.767178313
6.46,2.919254895
6.465,2.812484817
6.47,2.537229951
6.475,2.243823642
6.48,1.999726317
6.485,1.746882396
6.49,1.447697016
6.495,1.135335825
6.5,0.856790783
6.505,0.598728433
6.51,0.333248054
6.515,0.056490522
6.52,-0.220428248
6.525,-0.489570404
6.53,-0.744976894
6.535,-0.999613494
6.54,-1.294762059
6.545,-1.638473067
6.55,-2.033264745
6.555,-2.528191998
6.56,-3.131941581
6.565,-3.729906207
6.57,-4.273042743
6.575,-4.717143405
6.58,-5.019203115
6.585,-5.132749941
6.59,-5.151855897
6.595,-5.204438478
6.6,-5.304216969
6.605,-5.450884317
6.61,-5.622770232
6.615,-5.756141106
6.62,-5.777497476
6.625,-5.599136961
6.63,-5.233457439
6.635,-4.788438561
